TotalLengthofFwdPacket,TotalLengthofBwdPacket,FwdPacketLengthMin,BwdPacketLengthMin,BwdPacketLengthMean,BwdPacketLengthStd,FlowBytess,FlowIATMax,FwdIATMin,BwdIATTotal,BwdIATMax,BwdIATMin,FwdURGFlags,FwdPacketss,BwdPacketss,PacketLengthMean,PacketLengthVariance,SYNFlagCount,RSTFlagCount,ECEFlagCount,DownUpRatio,FwdPacketBulkAvg,FwdBulkRateAvg,BwdBytesBulkAvg,BwdBulkRateAvg,SubflowBwdPackets,SubflowBwdBytes,BwdInitWinBytes,FwdActDataPkts,ActiveStd,ActiveMax,IdleMean,IdleStd,IdleMin,Label
3879.278629,3906.014523,0,0,357.4113458,492.1945512,5489.393334,300258.8994,1.708638927,1257354.872,546201.133,2.582722146,0,7.917629888,7.419954543,330.4189,250426.2039,4,0,0,0.291361073,0,0,7785,9112,0,0,16383,6,0,0,0,0,0,1
796.2080974,0,398.1040487,0,0,0,86883478.96,9.165210435,9.165210435,0,0,0,0,220869.7391,0,398.1040487,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,22894.69392,7.507467521,6.753733761,6.753733761,6.753733761,0,98.10721245,65.4048083,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,42209.03306,8,6.379524625,6.379524625,6.379524625,0,38.16918512,25.44612342,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
59557.22872,4604.173266,0,0,112.2969089,50.88724701,115088.9157,183551.2637,1.189402002,527953.5316,194614.8211,1.905298999,0,93.4251169,24.50705757,959.6651011,459222.4454,4,0,0,0.284103003,0,0,64161,176969,0,0,16383,47,0,0,0,0,0,1
682.506768,0,0,0,0,0,2368.264147,99029.27385,4.04225817,197973.4885,197965.5026,7.985913943,0,21.05558663,10.52779332,68.2506768,22095.03432,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
347.1472938,0,0,0,0,0,181.7262576,950123.9322,5.688908348,1899017.996,1376404.053,2,0,3.04029891,2.533582425,28.92894115,8530.026086,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
450.8764013,0,225.4382006,0,0,0,97339798.94,4.640804224,4.640804224,0,0,0,0,467959.7888,0,225.4382006,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
47.90680576,0,23.95340288,0,0,0,7984467.626,6,6,0,0,0,0,333333.3333,0,23.95340288,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
916.427118,0,458.213559,0,0,0,444562118.2,2.060226945,2.060226945,0,0,0,0,979924.3517,0,458.213559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
525.8120222,0,0,0,0,0,1004.781671,209630.0058,6.916448057,433433.3615,433425.9568,7.404699445,0,11.46878796,5.734393979,52.58120222,12347.38809,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
225.727038,246.1320207,0,0,31.28436864,40.79835478,349.0062669,571556.5726,4.105801396,1234728.653,730958.4023,5.211602793,0,7.020920465,6.275332725,26.89403611,2003.28435,4,0,0,0,0,0,471,1042,0,0,16383,5,0,0,0,0,0,1
707.4113955,0,0,0,0,0,1267.254484,277140.2682,3.961203858,490243.7022,490236.7022,7,0,10.84396953,5.421984766,70.74113955,24379.13772,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
48,0,24,0,0,0,6000000,8,8,0,0,0,0,250000,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,64405.55864,8.783161431,2.301031414,2.301031414,2.301031414,0,28.74715087,19.16476725,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,22776.78306,9.142514966,10.51000855,10.51000855,10.51000855,0,73.73353464,49.15568976,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
709.2057063,1669.016907,0,0,333.8033814,457.0791045,9968.055303,58817.64707,4.269813318,229614.9654,155559.3783,9,0,30.73082036,20.96591237,178.1338074,96935.84886,4,0,0,0,0,0,2378,37579,0,0,16383,2,0,0,0,0,0,1
0,0,0,0,0,0,0,50116.62603,7.380769866,7.752307947,7.752307947,7.752307947,0,31.27710907,20.85140605,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,35246.43307,5.352678188,8.435714899,8.435714899,8.435714899,0,49.42046715,32.9469781,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
474,406.0223472,0,0,81.20446945,111.1937992,2643.205164,84030.16822,5,273926.975,191693.3978,3,0,24.01189166,15.00743229,62.85873909,6523.211264,4,0,0,0,0,0,880,9252,0,0,16383,4,0,0,0,0,0,1
0,0,0,0,0,0,0,43425.93948,3,7.380257533,7.380257533,7.380257533,0,44.83041001,29.88694001,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
381.6149623,41667.67057,0,0,1219.484143,508.5969032,170004.1937,62459.83161,9.285000618,238915.9221,162900.8141,1.821250155,0,43.64205451,138.0122254,913.0897264,465884.0482,4,0,0,2.821250155,0,0,42049,363347,0,0,16383,2,0,0,0,0,0,1
567.5315431,1557.301342,0,0,311.4602684,426.4845369,9629.109204,62763.25605,4.089261742,210350.9077,157475.5228,7.633892613,0,31.83130549,22.73664678,163.4486835,86683.83137,4,0,0,0,0,0,2124,42572,0,0,16383,2,0,0,0,0,0,1
1805.737113,2723.419473,0,0,144.8567521,230.7752223,2109.191486,276081.3215,7.532860882,2070317.526,441148.8667,2.07785652,0,7.935216751,8.69809694,123.0111997,31942.73918,4,0,0,0.92214348,0,0,4529,2538,0,0,16383,12,0,0,0,0,0,1
1018.068709,0,509.0343544,0,0,0,251768330.6,4.044551809,4.044551809,0,0,0,0,495544.8191,0,509.0343544,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,26895.13579,8.246961167,7.518232998,7.518232998,7.518232998,0,56.41899087,37.61266058,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
359.7205826,0,0,0,0,0,688.7763382,264987.7337,4.578936036,459515.5469,346813.0379,5.719290691,0,11.51204349,9.593369572,29.97671522,5429.797031,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
0,0,0,0,0,0,0,48653.76381,8.81832996,7.493569983,7.493569983,7.493569983,0,36.84675489,24.56450326,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
112,0,56,0,0,0,112000000,1,1,0,0,0,0,2000000,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
560.6663391,0,0,0,0,0,1257.418124,193692.4448,6.920627123,380380.311,380372.3904,7.920627123,0,13.45170643,6.725853216,56.06663391,14007.80947,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
1162.601336,1899.183939,0,0,111.7167023,239.1289534,3658.90544,85181.29963,1.976439087,812177.5687,158915.4796,2.46465863,0,21.48040834,20.31756556,85.0984251,71741.65178,4,0,0,0.511780457,0,0,3061,4873,0,0,16383,12,0,0,0,0,0,1
0,0,0,0,0,0,0,105271.6365,5.922229682,5.847212897,5.847212897,5.847212897,0,20.19950629,13.46633752,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
375.2554737,2608.735025,0,0,521.7470051,714.43151,9795.424035,87773.30599,2.869591035,257878.9435,170709.3667,4.391226895,0,23.00465022,16.43189301,229.5377307,232840.5138,4,0,0,0,0,0,2983,45620,0,0,16383,2,0,0,0,0,0,1
481.8624502,0,0,0,0,0,352.1768963,451402.4705,2.818404272,1270791.606,819379.6816,1.544787183,0,4.352440666,3.627033889,40.15520418,9290.463759,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
0,3326,0,0,475.1428571,678.8830112,5151.514599,537537.9128,4.81962487,622221.1041,567358.7624,4.721500522,0,7.74430938,10.84203313,255.8461538,291222.8077,4,0,0,1,0,0,3326,2799340,0,0,16383,0,0,0,0,0,0,1
383.4421495,0,0,0,0,0,2453.183964,75383.16292,1,132386.1384,132378.6974,7.440956748,0,38.32339883,19.16169941,38.34421495,6641.983498,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
98374.61193,885.1563024,0,0,31.89814593,37.15239771,43966.59999,150127.8863,1,2189437.858,258803.7212,1.800780314,0,40.11032347,12.29928051,828.5128809,492541.0812,4,0,0,0,0,0,99259,54107,0,0,16383,85,0,0,0,0,0,1
217.3031122,329.1432056,0,0,19.03123776,21.06475289,290.3665221,368764.5895,1,1812561.542,541600.9908,2.852552887,0,7.052973722,8.57425338,16.98075364,446.4014418,4,0,0,1,0,0,546,373,0,0,16383,7,0,0,0,0,0,1
187.282829,0,93.64141451,0,0,0,46892287.32,4.178653774,4.178653774,0,0,0,0,1470224.371,0,93.64141451,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,8276.106123,8.114730345,9.622946069,9.622946069,9.622946069,0,206.561878,137.7079187,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,66906.55856,6.966603352,7.426717318,7.426717318,7.426717318,0,33.68276096,22.45517397,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
65736.91089,0,0,0,0,0,86716.26415,185470.8989,1,707149.6114,233144.3635,2.910889351,0,73.87185315,14.51054258,966.7192778,457897.9982,4,0,0,0,0,0,65736,131811,0,0,16383,52,0,0,0,0,0,1
507.4599593,435.5567148,0,0,87.11134296,119.2821189,1696.771507,138405.8294,1.319759527,418305.2477,272206.1626,6.680240473,0,14.0844051,8.987715294,68.32991089,8664.45864,4,0,0,0,0,0,943,8563,0,0,16383,3,0,0,0,0,0,1
369.0609987,0,0,0,0,0,1357.109959,92479.54685,5.764986655,193200.2641,193194.4991,5.764986655,0,22.65661105,11.32830553,36.90609987,7974.423345,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
95.35133079,0,47.67566539,0,0,0,10215451.86,9.335133079,9.335133079,0,0,0,0,215451.857,0,47.67566539,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
506.5525964,380.8969152,0,0,76.17938304,104.3129163,1072.314664,224641.001,3,699087.9467,458262.7396,1.620616964,0,10.05266241,6.043184556,62.11255307,6171.25913,4,0,0,0,0,0,887,4360,0,0,16383,4,0,0,0,0,0,1
8704.000637,8833.965523,0,0,535.1260659,383.591107,16819.30531,311074.6301,3.489964608,934335.4861,636265.1592,2.503345131,0,12.9849608,11.46679275,661.9127875,500730.8519,4,0,0,0.496654869,0,0,17537,50924,0,0,16383,8,0,0,0,0,0,1
549.4193423,0,0,0,0,0,3415.149797,53613.29952,9.575083931,146831.473,146822.0659,9.407118877,0,37.24868952,18.62434476,54.94193423,13634.22442,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
48708.58272,19107.32643,0,0,313.2348596,136.5836311,44203.17951,295570.9181,1,1490901.691,518853.4836,1.739469233,0,29.89106057,16.74803851,934.0782502,469564.2792,4,0,0,1.042123067,0,0,67815,94187,0,0,16383,38,0,0,0,0,0,1
191.3771741,0,0,0,0,0,347.4667572,242598.27,2.417862574,471221.4354,471217.372,4.063396931,0,12.88117904,5.520505304,17.39792492,2263.981218,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
0,0,0,0,0,0,0,25022.27879,8,2.844226739,2.844226739,2.844226739,0,68.72138182,45.81425454,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,36645.31095,9.641136037,8.547045346,8.547045346,8.547045346,0,42.09538959,28.06359306,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
611.7038519,398.425963,0,0,79.68519259,109.1134437,1527.975859,206095.2443,5,612059.301,318188.46,2.262339505,0,13.48213218,7.562114491,67.72841791,7593.131381,4,0,0,0,0,0,1010,4741,0,0,16383,4,0,0,0,0,0,1
768.1910411,0,0,0,0,0,1880.962924,155113.0465,9.113184116,318444.6462,318433.2878,11.35845776,0,14.66609458,7.333047291,76.81910411,28880.05014,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
144791.9064,922.4810992,0,0,27.76827586,36.82824557,46252.95893,413834.6556,0.58648347,3058405.664,506053.9223,1,0,41.08739807,10.60350149,888.4492964,478978.678,4,0,0,0,0,0,145714,62066,0,0,16383,122,0,0,0,0,0,1
1259.172319,0,0,0,0,0,1288.237764,566892.6399,3.960188561,909704.6137,909700.5739,4.039811439,0,6.124843266,3.062421633,125.9172319,72621.39453,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
1008,0,504,0,0,0,91636363.64,11,11,0,0,0,0,181818.1818,0,504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
7657.4726,207041.5014,0,0,1211.682079,452.8086908,73238.85878,191905.641,0.955649467,2859867.355,269094.9679,1,0,12.97648828,56.25478738,1052.044997,408118.1443,4,0,0,4.778247336,0,0,214698,86411,0,0,16383,8,0,0,0,0,0,1
0,0,0,0,0,0,0,12528.43414,5.324571745,5.092734784,5.092734784,5.092734784,0,174.3730931,116.2487287,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
141.7929555,0,70.89647775,0,0,0,17947030.06,7.943018837,7.943018837,0,0,0,0,261369.6727,0,70.89647775,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
65745.9138,0,0,0,0,0,50245.73211,285542.4222,1,1170456.068,346814.1915,1.956899891,0,43.56174324,8.470521249,951.6825337,464997.9445,4,0,0,0,0,0,65745,100745,0,0,16383,52,0,0,0,0,0,1
0,0,0,0,0,0,0,45538.40664,9.820905061,8.462715182,8.462715182,8.462715182,0,46.31066446,30.87377631,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
889.0646492,0,0,0,0,0,3133.924578,115994.4252,1.784435587,234635.5701,234633.0012,2.568871174,0,21.14648066,10.57324033,88.90646492,38312.14745,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
678.9243369,0,0,0,0,0,2825.294986,107722.1159,2.313321812,201738.5514,201726.0736,12.47779698,0,24.96870655,12.48435328,67.89243369,20493.04295,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
115.4352037,0,57.71760187,0,0,0,12826133.75,9,9,0,0,0,0,222222.2222,0,57.71760187,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,60001.5483,5.527031687,8.763515844,8.763515844,8.763515844,0,30.11113255,20.07408837,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
351.3940318,0,0,0,0,0,924.8549755,244282.328,2.108682539,345050.4308,322912.6635,6,0,15.80034193,13.16695161,29.28283598,4835.938529,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
132171.1203,26484.88444,0,0,111.700095,115.5915923,5394.478757,528265.5059,0.981257577,28497667.91,952854.5237,1,0,10.87083975,8.565363307,128.4941534,15364.67289,4,0,0,0.981257577,0,0,158656,5461,0,0,16383,281,0,0,0,0,0,1
843.3039687,0,0,0,0,0,2109.227207,140385.7604,6,333799.2259,333795.9362,3.289698995,0,18.19794355,7.52870131,77.15714826,28677.40951,4,0,0,0,0,0,430,43694,0,0,16383,3,0,0,0,0,0,1
430.917825,361.9226886,0,0,60.2086716,92.74851594,1129.80022,275174.3821,3,640862.2492,495122.5158,6.100938156,0,10.0391157,7.794144615,57.94475326,12098.44534,4,0,0,0.224765461,0,0,792,2700,0,0,16383,2,0,0,0,0,0,1
2808.885157,681.8510064,0,0,45.93929665,30.5919928,5169.181021,78580.71241,1.685182166,656982.5243,127449.6934,2.342591083,0,23.50533944,21.51263618,108.347792,73548.30359,4,0,0,0,0,0,3490,7133,0,0,16383,11,0,0,0,0,0,1
1008,0,504,0,0,0,91636363.64,11,11,0,0,0,0,181818.1818,0,504,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
86.06467556,0,0,0,0,0,53.02376458,845331.854,6.655887407,1504386.292,862105.0351,2.192016085,0,3.665440055,3.054533379,7.172056297,290.9396121,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
185.3731224,0,0,0,0,0,661.3497032,110542.3653,4.707957961,237884.0751,237881.637,2.438063058,0,21.54796872,10.77398436,18.53731224,2571.154532,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
208.8129446,0,0,0,0,0,601.7238899,152799.9558,1.247743442,291321.4689,291320.2212,1.247743442,0,17.3229333,8.661466652,20.88129446,1969.149047,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
44434.7575,759.7646905,0,0,39.98761529,37.77044028,22116.54887,341997.6019,1.082352722,1996657.301,382122.2239,1.917647278,0,24.22745412,9.289303634,646.8421933,484226.3398,4,0,0,0,0,0,45194,30383,0,0,16383,44,0,0,0,0,0,1
112,0,56,0,0,0,14000000,8,8,0,0,0,0,250000,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
472.7976795,1016.11563,0,0,203.2231261,278.2747259,5605.216449,63704.34936,4.87630035,227968.7309,160580.0745,1.7491331,0,26.35881352,18.82772395,114.5317931,39119.9495,4,0,0,0,0,0,1488,30405,0,0,16383,2,0,0,0,0,0,1
479.6992185,375.5865894,0,0,53.65522706,91.63374501,626.0955228,338529.5556,4.424804634,1241967.508,722308.2327,5.041341056,0,6.448568861,5.124359644,50.93546799,5439.943498,4,0,0,0,0,0,855,1220,0,0,16383,4,0,0,0,0,0,1
0,0,0,0,0,0,0,41985.1322,6,1.930963063,1.930963063,1.930963063,0,43.82242391,29.21494927,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
377.2343452,0,0,0,0,0,2045.988928,59440.62168,3.334789042,169142.7203,169135.729,6.991265749,0,32.59703762,16.29851881,37.72343452,6370.468473,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
54.07928126,0,0,0,0,0,264.0423763,64306.85584,2.37259375,151651.7517,151645.1242,6.62740625,0,29.21688907,14.60844453,5.407928126,143.7978861,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
48,0,24,0,0,0,24000000,2,2,0,0,0,0,1000000,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
300.8084453,0,0,0,0,0,896.4187302,130557.2397,4.288084453,264202.644,264195.644,7,0,19.69664552,8.880088637,27.90281082,4114.057534,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
112,0,56,0,0,0,12444444.44,9,9,0,0,0,0,222222.2222,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
693.9509037,0,29,0,0,0,5.84585675,38815367.65,1,0,0,0,0,0.201581267,0,29,0,0,0,0,0,0,0,0,0,0,0,0,22,656451.0107,2456217.471,16328251.97,14679890.81,7549960.514,1
29518.25595,966.5150714,0,0,50.86921428,39.53365697,37883.00526,72163.13217,2.371232159,799366.8487,109909.8667,2.185616079,0,46.44381645,23.61015479,531.4027357,466395.884,4,0,0,0,0,0,30484,48536,0,0,16383,32,0,0,0,0,0,1
0,0,0,0,0,0,0,49407.13368,10.38212349,8.146370483,8.146370483,8.146370483,0,41.66342596,27.7756173,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
120,0,0,0,0,0,133.6157744,386407.7173,1.26453743,839865.9875,616256.2203,6.603193855,0,6.680788719,5.567323932,10,545.4545455,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
700.1857898,161.7390957,0,0,15.21216202,17.7535831,837.9595668,267117.5628,3,987763.3982,373496.4896,2.196688197,0,10.57607604,10.2242188,37.7176993,7851.235431,4,0,0,0.803311803,0,0,861,1180,0,0,16383,6,0,0,0,0,0,1
0,0,0,0,0,0,0,40262.97914,9.237483305,8.050066779,8.050066779,8.050066779,0,40.45834618,26.97223079,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
1493.797441,0,0,0,0,0,1910.953775,282548.4829,4.099283151,712477.6519,585813.8377,9,0,7.601795963,6.334829969,124.4831201,114086.6337,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
1826.424475,1207.825486,0,0,76.10990485,86.91042303,1285.62288,271077.7182,1.642795071,2270492.762,609805.5162,2.642795071,0,7.762742714,6.936709174,85.65443349,15887.42428,4,0,0,0.357204929,0,0,3034,1688,0,0,16383,14,0,0,0,0,0,1
26371.87499,2182.634,0,0,242.5148889,371.1147477,17096.76697,491582.999,2.201890969,1533501.551,801120.5532,2,0,16.70983617,6.002016153,509.990373,309205.8704,4,0,0,0.600945485,0,0,28554,44773,0,0,16383,21,0,0,0,0,0,1
120,0,0,0,0,0,179.126402,280206.2319,7.696079862,613196.0532,334211.992,5.480399308,0,8.956320098,7.463600081,10,545.4545455,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
11246.39117,0,0,0,0,0,23624.16994,195353.8104,2.637498015,412857.4952,392622.8471,12.83746626,0,26.42568975,7.745043892,623.3297043,501537.9602,4,0,0,0,0,0,11246,14966211,0,0,16383,8,0,0,0,0,0,1
0,0,0,0,0,0,0,52366.81248,6,7.591981215,7.591981215,7.591981215,0,40.37665843,26.91777229,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
3125.231025,1940.033196,0,0,103.2873068,90.62352834,3544.370373,118677.9328,1.408175322,1382731.824,242104.7985,1.795912339,0,14.69885675,13.0017226,124.7994644,32769.72408,4,0,0,0,0,0,5065,4352,0,0,16383,16,0,0,0,0,0,1
0,0,0,0,0,0,0,60616.47,5.221366728,9.12383701,9.12383701,9.12383701,0,37.59097653,25.06065102,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
120,0,0,0,0,0,171.2698071,272470.5368,3,655034.1656,382553.2354,4.597183835,0,8.563490356,7.136241963,10,545.4545455,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
1607.788978,2428.120822,0,0,128.4339178,200.9605661,1890.467422,278986.4142,7.459524057,2051077.672,433060.8052,2,0,7.98160415,8.748801925,109.4392388,28479.83188,4,0,0,1,0,0,4035,2264,0,0,16383,12,0,0,0,0,0,1
16530.3557,28302.63309,0,0,726.3671741,558.0417221,18401.33126,185456.0832,2.780273773,2382628.702,285574.6438,1.109863114,0,15.0570555,15.5799046,552.8255888,366965.7187,4,0,0,0.890136886,0,0,44832,22889,0,0,16383,31,0,0,0,0,0,1
0,0,0,0,0,0,0,10093.19608,4.883683968,1.348948097,1.348948097,1.348948097,0,200.2884006,133.5256004,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,57183.83241,2.371718651,3.971211012,3.971211012,3.971211012,0,51.56874597,34.37916398,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
813.6256615,0,406.8128307,0,0,0,86863225.98,9.36774025,9.36774025,0,0,0,0,215806.4938,0,406.8128307,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
422.4055777,987.7084667,0,0,141.1012095,240.9761912,2606.398572,268143.1484,7,469989.9925,358538.4299,2.050697209,0,12.94456665,12.94456665,94.00760296,31873.19063,4,0,0,1,0,0,1410,4460,0,0,16383,2,0,0,0,0,0,1
478.2805627,381.4976556,0,0,54.49966508,93.07589748,629.0731735,346966.1839,4.070140665,1237141.714,726073.9365,4.450234442,0,6.359125282,5.121881966,51.58481599,5562.928908,4,0,0,0,0,0,859,1248,0,0,16383,4,0,0,0,0,0,1
0,0,0,0,0,0,0,14698.67322,8.051696065,5.735594754,5.735594754,5.735594754,0,125.5567611,83.70450742,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
48,0,24,0,0,0,6000000,8,8,0,0,0,0,250000,0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
40829.99347,902.7943138,0,0,44.46489804,40.48510332,20813.02214,357330.2376,1,1938393.144,413860.4716,1.390187238,0,23.00684319,10.10656964,618.2491612,474402.9054,4,0,0,0,0,0,41732,29717,0,0,16383,41,0,0,0,0,0,1
452,0,0,0,0,0,1753.841378,112193,5,243979,243972,7,0,27.16126028,11.64054012,41.09090909,8357.890909,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
0,0,0,0,0,0,0,22359.91679,7.292349306,9.06596379,9.06596379,9.06596379,0,73.6251742,49.08344946,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
618.6127294,0,0,0,0,0,1508.109071,155750.8318,10.59709594,307390.3935,307376.9576,13.43593431,0,14.6174368,7.308718399,61.86127294,17844.4947,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
0,782.3191066,0,0,156.4638213,214.2469109,1221.103609,458781.4331,7.264183745,585067.6086,492482.4078,2.588653004,0,7.832418764,7.832418764,71.11991879,25576.29517,4,0,0,1,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
1529.889509,0,764.9447545,0,0,0,509963169.7,3,3,0,0,0,0,666666.6667,0,764.9447545,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,45695.05726,8.179519001,8.820480999,8.820480999,8.820480999,0,40.60543913,27.07029276,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
1199.428438,0,0,0,0,0,2190.73536,221316.591,9.464957588,460636.83,460633.4734,3.356694941,0,10.99295083,5.496475417,119.9428438,67252.04466,4,0,0,0,0,0,0,0,0,0,16383,2,0,0,0,0,0,1
0,0,0,0,0,0,0,15250.04838,7.012094086,7,7,7,0,142.9552306,95.30348705,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
0,0,0,0,0,0,0,32213.71282,5.903161313,3.935440875,3.935440875,3.935440875,0,52.29819923,34.86546615,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
112,0,56,0,0,0,12444444.44,9,9,0,0,0,0,222222.2222,0,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,16802.14465,3.846074537,3.846074537,3.846074537,3.846074537,0,139.472627,92.98175132,0,0,0,0,0,0,0,0,0,0,0,0,16383,0,0,0,0,0,0,1
2369.747536,20.5626586,0,0,4.11253172,5.631315979,7951.600208,65605.64575,3.92605956,285147.5874,168146.5981,2.85211912,0,29.31921051,16.62320448,162.1810024,168622.8682,4,0,0,0,0,0,2390,21520,0,0,16383,3,0,0,0,0,0,1
169.1551442,348.936846,0,0,49.84812085,85.13187336,206.129008,1454236.54,1,2886806.658,1775207.366,1.323389107,0,2.04347128,1.837140973,38.20414994,24614.11816,4,0,0,0.161694553,0,0,417,687,2,348,16383,2,0,0,0,0,0,1
63.7449331,6.01351173,0,0,1.202702346,1.646868012,348.2871564,63387.10274,2.96583232,144797.5092,142919.4279,6,0,29.40241619,15.21485641,6.921176195,230.2824216,4,0,0,0.03416768,0,0,0,0,0,0,16383,1,0,0,0,0,0,1
